blk2010gj,blk2010ge,blk2020gj,blk2020ge,parea,weight
G15000100201002032,150010201002032,G15000100201002037,150010201002037,1,1
G15000100201002033,150010201002033,G15000100201002039,150010201002039,1,1
G15000100201002034,150010201002034,G15000100201002039,150010201002039,1,1
G15000100201002035,150010201002035,G15000100201002030,150010201002030,1,1
G15000100201002036,150010201002036,G15000100201002031,150010201002031,1,1
G15000100201002037,150010201002037,G15000100201002039,150010201002039,1,1
G15000100201002038,150010201002038,G15000100201002039,150010201002039,1,1
G15000100201002039,150010201002039,G15000100201002039,150010201002039,1,1
G15000100201002040,150010201002040,G15000100201002036,150010201002036,1,1
G15000100201002041,150010201002041,G15000100201002040,150010201002040,1,1
G15000100201002042,150010201002042,G15000100201002036,150010201002036,1,1
G15000100201002043,150010201002043,G15000100201002030,150010201002030,1,1
G15000100201002044,150010201002044,G15000100201002036,150010201002036,1,1
G15000100201002045,150010201002045,G15000100201002035,150010201002035,1,1
G15000100201002046,150010201002046,G15000100201002034,150010201002034,1,1
G15000100201002047,150010201002047,G15000100201002025,150010201002025,1,1
G15000100201002048,150010201002048,G15000100201002040,150010201002040,1,1
G15000100201002049,150010201002049,G15000100201002054,150010201002054,1,1
G15000100201002050,150010201002050,G15000100201002034,150010201002034,1,1
G15000100201002051,150010201002051,G15000100201002025,150010201002025,1,1
G15000100201002052,150010201002052,G15000100201002023,150010201002023,1,1
G15000100201002053,150010201002053,G15000100201002023,150010201002023,1,1
G15000100201002054,150010201002054,G15000100201002009,150010201002009,1,1
G15000100201002055,150010201002055,G15000100201002008,150010201002008,0.9667703676,0.9667703676
G15000100201002055,150010201002055,G15000100201002010,150010201002010,0.0135366279,0.0135366279
G15000100201002055,150010201002055,G15000100201002033,150010201002033,0.0196930045,0.0196930045
G15000100201002056,150010201002056,G15000100201002008,150010201002008,1,1
G15000100201002057,150010201002057,G15000100201002041,150010201002041,1,1
G15000100201002058,150010201002058,G15000100201003001,150010201003001,1,1
G15000100201002059,150010201002059,G15000100201002008,150010201002008,1,1
G15000100201002060,150010201002060,G15000100201002042,150010201002042,1,1
G15000100201002061,150010201002061,G15000100201002007,150010201002007,1,1
G15000100201002062,150010201002062,G15000100201002007,150010201002007,1,1
G15000100201002063,150010201002063,G15000100201002019,150010201002019,1,1
G15000100201002064,150010201002064,G15000100201002019,150010201002019,1,1
G15000100201002065,150010201002065,G15000100201002005,150010201002005,1,1
G15000100201002066,150010201002066,G15000100201002006,150010201002006,1,1
G15000100201002067,150010201002067,G15000100201002011,150010201002011,1,1
G15000100201002068,150010201002068,G15000100201002012,150010201002012,1,1
G15000100201002069,150010201002069,G15000100201002007,150010201002007,1,1
G15000100201002070,150010201002070,G15000100201002007,150010201002007,1,1
G15000100201002071,150010201002071,G15000100201002049,150010201002049,1,1
G15000100201002072,150010201002072,G15000100201002050,150010201002050,1,1
G15000100201002073,150010201002073,G15000100201002049,150010201002049,1,1
G15000100201002074,150010201002074,G15000100201002047,150010201002047,1,1
G15000100201002075,150010201002075,G15000100201002006,150010201002006,1,1
G15000100201002076,150010201002076,G15000100201002015,150010201002015,1,1
G15000100201002077,150010201002077,G15000100201002013,150010201002013,1,1
G15000100201002078,150010201002078,G15000100201002013,150010201002013,1,1
G15000100201002079,150010201002079,G15000100201002014,150010201002014,1,1
G15000100201002080,150010201002080,G15000100201002014,150010201002014,1,1
G15000100201002081,150010201002081,G15000100201002014,150010201002014,1,1
G15000100201002082,150010201002082,G15000100201002017,150010201002017,1,1
G15000100201002083,150010201002083,G15000100201002014,150010201002014,1,1
G15000100201002084,150010201002084,G15000100201002014,150010201002014,1,1
G15000100201002085,150010201002085,G15000100201002014,150010201002014,1,1
G15000100201002086,150010201002086,G15000100201002013,150010201002013,1,1
G15000100201002087,150010201002087,G15000100201002014,150010201002014,1,1
G15000100201002088,150010201002088,G15000100201002014,150010201002014,1,1
G15000100201002089,150010201002089,G15000100201002014,150010201002014,1,1
G15000100201002090,150010201002090,G15000100201002014,150010201002014,1,1
G15000100201002091,150010201002091,G15000100201002014,150010201002014,1,1
G15000100201002092,150010201002092,G15000100201002012,150010201002012,1,1
G15000100201002093,150010201002093,G15000100201002051,150010201002051,1,1
G15000100201002094,150010201002094,G15000100201002051,150010201002051,1,1
G15000100201002095,150010201002095,G15000100201002016,150010201002016,1,1
G15000100201002096,150010201002096,G15000100201002016,150010201002016,1,1
G15000100201002097,150010201002097,G15000100201002017,150010201002017,1,1
G15000100201002098,150010201002098,G15000100201002017,150010201002017,1,1
G15000100201002099,150010201002099,G15000100201002017,150010201002017,1,1
G15000100201002100,150010201002100,G15000100201002017,150010201002017,1,1
G15000100201002101,150010201002101,G15000100201002017,150010201002017,1,1
G15000100201002102,150010201002102,G15000100201002017,150010201002017,1,1
G15000100201002103,150010201002103,G15000100201002051,150010201002051,1,1
G15000100201002104,150010201002104,G15000100201002051,150010201002051,1,1
G15000100201002105,150010201002105,G15000100201002052,150010201002052,1,1
G15000100201002106,150010201002106,G15000100201002002,150010201002002,1,1
G15000100201002107,150010201002107,G15000100201002003,150010201002003,1,1
G15000100201002108,150010201002108,G15000100201002047,150010201002047,1,1
G15000100201002109,150010201002109,G15000100201002048,150010201002048,1,1
G15000100201002110,150010201002110,G15000100201002004,150010201002004,1,1
G15000100201002111,150010201002111,G15000100201002042,150010201002042,1,1
G15000100201002112,150010201002112,G15000100201002004,150010201002004,1,1
G15000100201002113,150010201002113,G15000100201002004,150010201002004,1,1
G15000100201002114,150010201002114,G15000100201002003,150010201002003,1,1
G15000100201002115,150010201002115,G15000100201002051,150010201002051,1,1
G15000100201002116,150010201002116,G15000100201002017,150010201002017,1,1
G15000100201002117,150010201002117,G15000100201002017,150010201002017,1,1
G15000100201002118,150010201002118,G15000100201002056,150010201002056,1,1
G15000100201002119,150010201002119,G15000100201002002,150010201002002,1,1
G15000100201002120,150010201002120,G15000100201002002,150010201002002,1,1
G15000100201002121,150010201002121,G15000100201002003,150010201002003,1,1
G15000100201002122,150010201002122,G15000100201002004,150010201002004,1,1
G15000100201002123,150010201002123,G15000100201002047,150010201002047,1,1
G15000100201002124,150010201002124,G15000100201002002,150010201002002,1,1
G15000100201002125,150010201002125,G15000100201002002,150010201002002,1,1
G15000100201002126,150010201002126,G15000100201002002,150010201002002,1,1
G15000100201002127,150010201002127,G15000100201002056,150010201002056,1,1
G15000100201002128,150010201002128,G15000100201002056,150010201002056,1,1
G15000100201002129,150010201002129,G15000100201002056,150010201002056,1,1
G15000100201002130,150010201002130,G15000100201002017,150010201002017,1,1
G15000100201002131,150010201002131,G15000100201002017,150010201002017,1,1
G15000100201002132,150010201002132,G15000100201002017,150010201002017,1,1
G15000100201002133,150010201002133,G15000100201002017,150010201002017,1,1
G15000100201002134,150010201002134,G15000100201002018,150010201002018,1,1
G15000100201002135,150010201002135,G15000100201002018,150010201002018,1,1
G15000100201002136,150010201002136,G15000100201002018,150010201002018,1,1
G15000100201002137,150010201002137,G15000100201002016,150010201002016,1,1
G15000100201002138,150010201002138,G15000100201002016,150010201002016,1,1
G15000100201002139,150010201002139,G15000100201002014,150010201002014,1,1
G15000100201002140,150010201002140,G15000100201002014,150010201002014,1,1
G15000100201002141,150010201002141,G15000100201002014,150010201002014,1,1
G15000100201002142,150010201002142,G15000100201002018,150010201002018,1,1
G15000100201002143,150010201002143,G15000100201002017,150010201002017,1,1
G15000100201002144,150010201002144,G15000100201002017,150010201002017,1,1
G15000100201002145,150010201002145,G15000100201002017,150010201002017,1,1
G15000100201002146,150010201002146,G15000100201002017,150010201002017,1,1
G15000100201002147,150010201002147,G15000100201002017,150010201002017,1,1
G15000100201002148,150010201002148,G15000100201002017,150010201002017,1,1
G15000100201002149,150010201002149,G15000100201002014,150010201002014,1,1
G15000100201002150,150010201002150,G15000100201002043,150010201002043,1,1
G15000100201002151,150010201002151,G15000100201002014,150010201002014,1,1
G15000100201002152,150010201002152,G15000100201002014,150010201002014,1,1
G15000100201002153,150010201002153,G15000100201002043,150010201002043,1,1
G15000100201002154,150010201002154,G15000100201002043,150010201002043,1,1
G15000100201002155,150010201002155,G15000100201002043,150010201002043,1,1
G15000100201002156,150010201002156,G15000100201002043,150010201002043,1,1
G15000100201002157,150010201002157,G15000100201002043,150010201002043,1,1
G15000100201002158,150010201002158,G15000100201002044,150010201002044,1,1
G15000100201002159,150010201002159,G15000100201002017,150010201002017,1,1
G15000100201002160,150010201002160,G15000100201002000,150010201002000,1,1
G15000100201002161,150010201002161,G15000100201002017,150010201002017,1,1
G15000100201002162,150010201002162,G15000100201002017,150010201002017,1,1
G15000100201002163,150010201002163,G15000100201002056,150010201002056,1,1
G15000100201002164,150010201002164,G15000100201002056,150010201002056,1,1
G15000100201002165,150010201002165,G15000100201002045,150010201002045,1,1
G15000100201002166,150010201002166,G15000100201002001,150010201002001,1,1
G15000100201002167,150010201002167,G15000100201002001,150010201002001,1,1
G15000100201002168,150010201002168,G15000100201002001,150010201002001,1,1
G15000100201002169,150010201002169,G15000100201002001,150010201002001,1,1
G15000100201002170,150010201002170,G15000100201002001,150010201002001,1,1
G15000100201002171,150010201002171,G15000100201002001,150010201002001,1,1
G15000100201002172,150010201002172,G15000100201002055,150010201002055,1,1
G15000100201002173,150010201002173,G15000100201002001,150010201002001,1,1
G15000100201002174,150010201002174,G15000100201002001,150010201002001,1,1
G15000100201002175,150010201002175,G15000100201002001,150010201002001,1,1
G15000100201002176,150010201002176,G15000100201002001,150010201002001,1,1
G15000100201002177,150010201002177,G15000100201002001,150010201002001,1,1
G15000100201002178,150010201002178,G15000100201002000,150010201002000,1,1
G15000100201002179,150010201002179,G15000100201002014,150010201002014,1,1
G15000100201002180,150010201002180,G15000100201002014,150010201002014,1,1
G15000100201002181,150010201002181,G15000100201002046,150010201002046,1,1
G15000100201002182,150010201002182,G15000100201002001,150010201002001,1,1
G15000100201002183,150010201002183,G15000100201002014,150010201002014,1,1
G15000100201002184,150010201002184,G15000100201002001,150010201002001,1,1
G15000100201002185,150010201002185,G15000100201002019,150010201002019,1,1
G15000100201002186,150010201002186,G15000100201002002,150010201002002,1,1
G15000100201002187,150010201002187,G15000100201002019,150010201002019,1,1
G15000100201002188,150010201002188,G15000100201002019,150010201002019,1,1
G15000100201002189,150010201002189,G15000100201002021,150010201002021,1,1
G15000100201002190,150010201002190,G15000100201002019,150010201002019,1,1
G15000100201002191,150010201002191,G15000100201002019,150010201002019,1,1
G15000100201002192,150010201002192,G15000100201002019,150010201002019,1,1
G15000100201002193,150010201002193,G15000100201002020,150010201002020,1,1
G15000100201002194,150010201002194,G15000100201002053,150010201002053,1,1
G15000100201002195,150010201002195,G15000100201002031,150010201002031,1,1
G15000100201002196,150010201002196,G15000100201002019,150010201002019,1,1
G15000100201002197,150010201002197,G15000100201002027,150010201002027,1,1
G15000100201002198,150010201002198,G15000100201002027,150010201002027,1,1
G15000100201002199,150010201002199,G15000100201002019,150010201002019,1,1
G15000100201002200,150010201002200,G15000100201002026,150010201002026,1,1
G15000100201002201,150010201002201,G15000100201002026,150010201002026,1,1
G15000100201003000,150010201003000,G15000100201003070,150010201003070,1,1
G15000100201003001,150010201003001,G15000100201003064,150010201003064,1,1
G15000100201003002,150010201003002,G15000100201003060,150010201003060,0.848624288,0.7238400371
G15000100201003002,150010201003002,G15000100201003064,150010201003064,0.151375712,0.2761599629
G15000100201003003,150010201003003,G15000100201003060,150010201003060,1,1
